Draw,Regimen,EKFC,Distribution ID,Distribution,CAZ CFR,AVI weighted,Joint CFR,Toxicity,CAZ CL mult,AVI CL mult,CAZ omega mult,AVI omega mult,rho,fu CAZ,fu AVI,Tox threshold
49,R13,121–150,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.03044117647057,85.24999999999999,82.01948529411764,2.53,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R13,121–150,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.72766666666666,85.25,85.15899999999999,2.53,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
50,R1,0–30,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",93.16240105540898,71.03000000000002,68.77839050131925,6.49,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R1,0–30,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",95.47661016949154,71.03000000000002,69.41165254237289,6.49,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R1,0–30,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",94.4179411764706,71.02999999999999,68.08735294117648,6.49,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R1,0–30,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",97.9995,71.03000000000002,70.649,6.49,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R8,31–60,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.26817941952507,84.94000000000001,83.88284960422163,2.76,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R8,31–60,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.27148305084746,84.94000000000001,83.63122881355932,2.76,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R8,31–60,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.12448529411766,84.94,81.74875,2.76,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R8,31–60,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.82350000000001,84.94,84.88016666666667,2.76,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R10,61–90,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.42435356200527,83.66,82.75369393139842,2.97,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R10,61–90,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.32360169491525,83.65999999999997,82.41563559322033,2.97,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R10,61–90,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.15926470588236,83.65999999999998,80.54463235294116,2.97,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R10,61–90,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.84983333333334,83.66000000000001,83.62133333333333,2.97,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R12,91–120,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.59263852242744,83.74000000000001,82.91113456464382,3.7600000000000002,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R12,91–120,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.38872881355934,83.74000000000001,82.52364406779661,3.7600000000000002,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
50,R12,91–120,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.19602941176471,83.74000000000001,80.63507352941178,3.7600000000000002,1.1872476868091382,1.1241004258089715,0.8287058716151913,1.1058026540569514,0.64170208960695,0.8768487757565566,0.9628449198824423,105.91119923735337
