Policy,Policy description,Regimen,EKFC,Dose g,Interval h,Distribution ID,Distribution,CAZ mean,CAZ SD,CAZ P2.5,CAZ median,CAZ P97.5,CAZ min,CAZ max,AVI mean,AVI SD,AVI P2.5,AVI median,AVI P97.5,AVI min,AVI max,Joint mean,Joint SD,Joint P2.5,Joint median,Joint P97.5,Joint min,Joint max,Tox mean,Tox SD,Tox P2.5,Tox median,Tox P97.5,Tox min,Tox max
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.21419208443272,0.5416224632702684,97.10500197889182,98.27331134564645,99.05962928759895,96.38245382585751,99.2068865435356,98.66246666666667,0.9710880266005303,96.40375,98.83000000000001,99.91000000000001,95.53,99.97,97.04501213720317,1.0429571318900683,94.61577308707125,97.1540105540897,98.7288179419525,93.99810026385222,99.07936675461741,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.19462401129944,0.2634613003833969,97.61102966101696,98.24595338983053,98.56454237288136,97.18614406779663,98.61572033898305,98.66246666666666,0.9710880266005312,96.40374999999999,98.83000000000001,99.91,95.53000000000002,99.96999999999998,96.96241935028249,0.9631259172267216,94.75798622881356,97.11122881355931,98.3671875,93.90631355932203,98.52775423728815,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.09448235294118,0.1658617659442602,95.72645588235294,96.12996323529413,96.32654227941175,95.44375,96.34705882352941,98.66246666666666,0.9710880266005318,96.40375,98.83000000000001,99.91,95.53,99.97,94.86103848039217,0.9325046662443394,92.75080514705883,95.03647058823529,96.14471507352941,91.89463235294117,96.26698529411763,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.73841888888889,0.16035740720059813,99.37743333333333,99.77916666666667,99.95016250000002,99.1095,99.9735,98.66246666666667,0.97108802660053,96.40375,98.83,99.91,95.53,99.97,98.45643055555556,0.9671090135084829,96.2933,98.62400000000001,99.77147916666667,95.33683333333333,99.89983333333335,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R10,61–90,2.5,8,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.37199252418645,0.4859628480676946,97.36349999999999,98.42496042216358,99.15650263852243,96.73664907651714,99.29145118733508,98.4161,1.104635924222822,95.71775000000001,98.62,99.83999999999997,94.95000000000002,99.91000000000001,96.97123597185576,1.1308530393997782,94.40538258575198,97.07935356200528,98.72773812664909,93.6217414248021,99.10928759894459,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R10,61–90,2.5,8,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.26290663841809,0.23195302146521873,97.74308050847458,98.3014406779661,98.60026059322036,97.35483050847459,98.64466101694917,98.4161,1.1046359242228254,95.71775000000001,98.62,99.83999999999999,94.95000000000002,99.91,96.79155536723164,1.0825993690643927,94.19309745762712,97.01364406779662,98.31175741525423,93.42046610169491,98.50724576271188,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.14315294117647,0.14581712402098848,95.80852205882353,96.17113970588234,96.35076102941177,95.54669117647057,96.37345588235294,98.4161,1.1046359242228239,95.71775,98.61999999999998,99.83999999999999,94.94999999999999,99.91,94.67410710784313,1.0551596307060283,92.13079779411765,94.89227941176472,96.08891360294118,91.3960294117647,96.23639705882353,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.77591000000001,0.13904249546238764,99.46120833333333,99.80583333333334,99.96751666666667,99.22066666666666,99.98266666666667,98.4161,1.1046359242228239,95.71775,98.62,99.83999999999999,94.95,99.91,98.25003222222222,1.0951132238866559,95.6464625,98.46133333333333,99.704675,94.79766666666667,99.86066666666666,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.51990835532102,0.44581636669758073,97.56574340369393,98.57918205804748,99.21580408970975,97.00303430079155,99.33994722955143,98.44723333333333,1.085693532745639,95.89425,98.605,99.82,94.83999999999999,99.91000000000001,97.14979876868955,1.1023397072344983,94.56869920844328,97.31381266490766,98.8068463060686,93.67060686015833,99.12738786279684,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.322968220339,0.21207856460152053,97.82831779661018,98.36296610169492,98.62082944915257,97.50338983050848,98.66063559322035,98.44723333333333,1.0856935327456387,95.89425,98.60499999999999,99.82,94.84000000000002,99.91,96.88787853107347,1.0616149063290847,94.48190148305085,97.09440677966101,98.31490677966102,93.39275423728814,98.48436440677966,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.18329313725489,0.133835781794501,95.87468566176472,96.20797794117647,96.374875,95.64955882352942,96.39205882352942,98.44723333333333,1.0856935327456398,95.89424999999999,98.60499999999999,99.82,94.84000000000002,99.91,94.74928651960784,1.0363257796650245,92.34863051470587,94.95908088235294,96.08789889705884,91.34654411764707,96.21036764705882,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.80630277777777,0.12582242302722974,99.50598333333333,99.83716666666666,99.96962083333334,99.30716666666667,99.98366666666668,98.44723333333333,1.0856935327456398,95.89425000000001,98.60499999999999,99.82000000000001,94.84,99.91,98.31459722222222,1.0756364938320513,95.85875416666669,98.49916666666667,99.6872875,94.73366666666666,99.837,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",97.93031160949869,0.6296595339645606,96.61489116094988,98.020672823219,98.92258575197889,95.86174142480212,99.10965699208442,96.82393333333333,1.8041766469686706,92.8775,97.03499999999998,99.45100000000001,91.8,99.7,95.1121053649956,1.7897089790026772,91.20539577836412,95.31754617414249,97.99895514511873,90.25781002638523,98.64881266490765,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.06719646892655,0.3196836531321954,97.3472277542373,98.13811440677966,98.51271398305086,96.89241525423728,98.57754237288138,96.82393333333333,1.804176646968672,92.87749999999998,97.035,99.45100000000001,91.79999999999998,99.70000000000002,95.11496624293785,1.762501647412335,91.22401588983051,95.37866525423729,97.75124258474577,90.20983050847457,98.15834745762714,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.00831029411765,0.20126195297712166,95.55329227941176,96.0545955882353,96.27877205882352,95.25654411764704,96.3081617647059,96.82393333333333,1.8041766469686702,92.87749999999998,97.035,99.451,91.80000000000001,99.70000000000002,93.06541348039215,1.722133463657508,89.26200551470588,93.33180147058823,95.6184963235294,88.28080882352943,95.91176470588235,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.67280444444445,0.19823540273263504,99.21576666666667,99.72266666666667,99.93445833333334,98.92683333333332,99.96283333333334,96.82393333333333,1.8041766469686693,92.8775,97.035,99.45100000000001,91.8,99.69999999999999,96.60991166666666,1.7906307110202229,92.6869125,96.8475,99.24935,91.59816666666667,99.54633333333334,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_AVI_HIGH,CAZ target 4; AVI CT 6,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",93.6885526824978,1.4842460054063569,91.04388918205805,93.78744063324538,96.27428430079155,89.6822691292876,96.8864907651715,58.765433333333334,4.981585100407053,50.60475,58.705000000000005,68.00575,49.03,70.87,57.78145646437995,4.783601018999783,49.91421701846966,57.587625329815296,66.43368799472294,48.267519788918214,69.28456464379947,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_AVI_HIGH,CAZ target 4; AVI CT 6,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",95.49701765536723,1.0845897894486918,93.36837182203391,95.62536016949153,97.279593220339,92.23470338983051,97.656906779661,58.765433333333334,4.981585100407053,50.60475,58.705,68.00574999999999,49.03,70.87000000000002,57.78449265536724,4.847049392647332,49.876764830508485,57.73080508474577,66.77412076271185,48.249279661016956,69.5646186440678,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_AVI_HIGH,CAZ target 4; AVI CT 6,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",94.36869803921569,0.7756357886176222,92.80026838235294,94.4589338235294,95.60031250000002,91.94323529411764,95.84522058823529,58.765433333333334,4.981585100407053,50.604749999999996,58.705000000000005,68.00574999999999,49.02999999999999,70.87,56.59917892156862,4.7575636721569445,48.82806985294117,56.54827205882353,65.39263786764705,47.240735294117655,68.14514705882354,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_AVI_HIGH,CAZ target 4; AVI CT 6,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",98.03429277777778,0.6695890342930315,96.7427,98.109,99.15530000000001,96.0545,99.39816666666667,58.765433333333334,4.981585100407053,50.604749999999996,58.705,68.00574999999999,49.03,70.87,58.64931111111112,4.94493094715731,50.56514166666667,58.602000000000004,67.77200416666666,48.95916666666667,70.683,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_AVI_HIGH,CAZ target 4; AVI CT 6,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.21419208443272,0.5416224632702684,97.10500197889182,98.27331134564645,99.05962928759895,96.38245382585751,99.2068865435356,74.78036666666667,5.999983517164281,64.38425000000002,74.445,86.10775000000001,61.79999999999999,89.81,74.0974058927001,5.894239263780595,63.882749340369394,73.82476253298154,85.1992704485488,61.31232189973615,88.6917414248021,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_AVI_HIGH,CAZ target 4; AVI CT 6,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.19462401129944,0.2634613003833969,97.61102966101696,98.24595338983053,98.56454237288136,97.18614406779663,98.61572033898305,74.78036666666667,5.99998351716428,64.38425000000001,74.44500000000001,86.10775000000001,61.800000000000004,89.81,73.71483347457628,5.894330367917766,63.47468538135593,73.40406779661018,84.89841313559323,60.96016949152543,88.43343220338983,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_AVI_HIGH,CAZ target 4; AVI CT 6,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.09448235294118,0.1658617659442602,95.72645588235294,96.12996323529413,96.32654227941175,95.44375,96.34705882352941,74.78036666666667,5.999983517164281,64.38425,74.445,86.10775000000001,61.79999999999998,89.81000000000002,72.04235122549021,5.766082442974129,62.00853676470589,71.71632352941177,82.96677941176472,59.60816176470588,86.45779411764705,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
POLICY_AVI_HIGH,CAZ target 4; AVI CT 6,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.73841888888889,0.16035740720059813,99.37743333333333,99.77916666666667,99.95016250000002,99.1095,99.9735,74.78036666666667,5.999983517164279,64.38425000000001,74.445,86.10775,61.8,89.81,74.744515,5.989779560024065,64.35012916666668,74.43350000000001,86.08712083333333,61.772000000000006,89.74100000000001,10.4449,4.884148785050988,2.8075,10.085,21.443249999999992,1.35,28.38
