Scenario,Description,Regimen,EKFC,Dose g,Interval h,Distribution ID,Distribution,CAZ CFR %,AVI weighted %,Joint CFR %,Δ Joint CFR pp,Joint PTA MIC4 %,Δ MIC4 pp,Toxicity %,Δ Toxicity pp,Origin class,Transformation,Review state
AVI_CT_2,AVI threshold = 2 mg/L,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.03632352941177,97,93.31117647058824,15.848198529411746,90.275,10.260000000000005,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.71316666666667,96.99999999999999,96.88566666666665,16.492083333333312,90.275,10.260000000000005,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",93.65485488126649,57.63,57.05399736147758,-15.750131926121362,56.665,-9.759999999999998,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",95.5652966101695,57.63000000000001,56.818580508474575,-16.13442796610169,56.665,-9.759999999999998,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",94.45033088235294,57.63000000000001,55.61341911764707,-15.828860294117646,56.665,-9.759999999999998,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",98.06408333333334,57.63,57.61391666666667,-16.475416666666675,56.665,-9.759999999999998,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.2425857519789,74.78,74.28748021108179,-14.125343007915575,74.72999999999999,-13.25500000000001,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.22625000000002,74.77999999999997,73.78112288135593,-14.173728813559336,74.72999999999999,-13.25500000000001,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.11161764705881,74.78,72.07569852941177,-13.887683823529414,74.72999999999999,-13.25500000000001,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.76208333333334,74.78000000000002,74.77916666666667,-14.425166666666641,74.72999999999999,-13.25500000000001,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R10,61–90,2.5,8,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.4327308707124,72.49000000000001,72.06052770448551,-15.36862796833772,72.48,-15.054999999999993,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R10,61–90,2.5,8,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.30724576271186,72.49,71.54074152542373,-15.376292372881366,72.48,-15.054999999999993,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.16680147058821,72.48999999999998,69.8780882352941,-15.061507352941192,72.48,-15.054999999999993,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.80858333333335,72.49,72.48983333333332,-15.64008333333335,72.48,-15.054999999999993,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.59763852242745,72.045,71.65300791556729,-15.837717678100262,72.045,-15.715000000000003,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.37855932203391,72.045,71.11504237288135,-15.824427966101709,72.045,-15.715000000000003,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.21154411764707,72.04500000000002,69.45569852941178,-15.494889705882343,72.045,-15.715000000000003,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.84516666666667,72.045,72.045,-16.08866666666667,72.045,-15.715000000000003,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.02172823218997,60.64000000000001,60.284643799472306,-19.45250659630605,60.63499999999999,-19.38000000000001,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.12555084745763,60.640000000000015,59.844703389830514,-19.430444915254242,60.63499999999999,-19.38000000000001,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.03632352941177,60.64,58.43783088235294,-19.02514705882355,60.63499999999999,-19.38000000000001,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_6,AVI threshold = 6 mg/L,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.71316666666667,60.64,60.63991666666667,-19.753666666666668,60.63499999999999,-19.38000000000001,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",93.65485488126649,74.22,72.80412928759894,0,66.425,0,13.36,3.9399999999999995,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",95.5652966101695,74.22,72.95300847457627,0,66.425,0,13.36,3.9399999999999995,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",94.45033088235294,74.22000000000001,71.44227941176472,0,66.425,0,13.36,3.9399999999999995,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",98.06408333333334,74.22,74.08933333333334,0,66.425,0,13.36,3.9399999999999995,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.2425857519789,89.22500000000001,88.41282321899736,0,87.985,0,18.915000000000003,9.295000000000003,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.22625000000002,89.22500000000001,87.95485169491526,0,87.985,0,18.915000000000003,9.295000000000003,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.11161764705881,89.22500000000001,85.96338235294118,0,87.985,0,18.915000000000003,9.295000000000003,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.76208333333334,89.22499999999998,89.20433333333331,0,87.985,0,18.915000000000003,9.295000000000003,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R10,61–90,2.5,8,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.4327308707124,88.14,87.42915567282323,0,87.535,0,20.43,9.765,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R10,61–90,2.5,8,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.30724576271186,88.14000000000003,86.91703389830509,0,87.535,0,20.43,9.765,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.16680147058821,88.13999999999999,84.93959558823529,0,87.535,0,20.43,9.765,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.80858333333335,88.14,88.12991666666667,0,87.535,0,20.43,9.765,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.59763852242745,88.14,87.49072559366755,0,87.76,0,22.33,10.509999999999998,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.37855932203391,88.14000000000003,86.93947033898306,0,87.76,0,22.33,10.509999999999998,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.21154411764707,88.13999999999999,84.95058823529412,0,87.76,0,22.33,10.509999999999998,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.84516666666667,88.14,88.13366666666667,0,87.76,0,22.33,10.509999999999998,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.02172823218997,80.39999999999998,79.73715039577836,0,80.015,0,14.804999999999998,7.759999999999998,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.12555084745763,80.4,79.27514830508476,0,80.015,0,14.804999999999998,7.759999999999998,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.03632352941177,80.40000000000003,77.46297794117649,0,80.015,0,14.804999999999998,7.759999999999998,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_80,CAZ toxicity threshold = 80 mg/L,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.71316666666667,80.4,80.39358333333334,0,80.015,0,14.804999999999998,7.759999999999998,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",93.65485488126649,74.22,72.80412928759894,0,66.425,0,6.925000000000001,-2.494999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",95.5652966101695,74.22,72.95300847457627,0,66.425,0,6.925000000000001,-2.494999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",94.45033088235294,74.22000000000001,71.44227941176472,0,66.425,0,6.925000000000001,-2.494999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",98.06408333333334,74.22,74.08933333333334,0,66.425,0,6.925000000000001,-2.494999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.2425857519789,89.22500000000001,88.41282321899736,0,87.985,0,5.205,-4.414999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.22625000000002,89.22500000000001,87.95485169491526,0,87.985,0,5.205,-4.414999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.11161764705881,89.22500000000001,85.96338235294118,0,87.985,0,5.205,-4.414999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.76208333333334,89.22499999999998,89.20433333333331,0,87.985,0,5.205,-4.414999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R10,61–90,2.5,8,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.4327308707124,88.14,87.42915567282323,0,87.535,0,5.815,-4.849999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R10,61–90,2.5,8,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.30724576271186,88.14000000000003,86.91703389830509,0,87.535,0,5.815,-4.849999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.16680147058821,88.13999999999999,84.93959558823529,0,87.535,0,5.815,-4.849999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.80858333333335,88.14,88.12991666666667,0,87.535,0,5.815,-4.849999999999999,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.59763852242745,88.14,87.49072559366755,0,87.76,0,6.54,-5.28,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.37855932203391,88.14000000000003,86.93947033898306,0,87.76,0,6.54,-5.28,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.21154411764707,88.13999999999999,84.95058823529412,0,87.76,0,6.54,-5.28,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.84516666666667,88.14,88.13366666666667,0,87.76,0,6.54,-5.28,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.02172823218997,80.39999999999998,79.73715039577836,0,80.015,0,3.46,-3.585,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.12555084745763,80.4,79.27514830508476,0,80.015,0,3.46,-3.585,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.03632352941177,80.40000000000003,77.46297794117649,0,80.015,0,3.46,-3.585,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
TOX_128,CAZ toxicity threshold = 128 mg/L,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.71316666666667,80.4,80.39358333333334,0,80.015,0,3.46,-3.585,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
